id_alojamiento,name,category,rating,city,latitude,longitude,characteristics,check_in,check_out,price_discounted,price_original,price_qualifier,cant_resultados,fecha_scrapping,fecha_cambio_bna,cambio_bna
32307793,AMPLIO E ILUMINADO DEPTO EN EL CENTRO DE NQN CAP,entire_home,"5,0 (63)",Neuquén,-38.95422,-68.05344,"['4 camas', '2 dormitorios', '2 baños', '2 camas dobles', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-15,2023-07-22,,$63 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
544758324919488155,Hermoso departamento recientemente terminado!,entire_home,"4,92 (12)",Neuquén,-38.95166,-68.06406,"['1 cama', '1 dormitorio', '1 ,5 baños', '1 cama doble', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-11,2023-07-17,,$44 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
823188407059186857,Excelente dpto moderno con cochera. zona centro,entire_home,"5,0 (18)",Neuquén,-38.94983002151478,-68.05475905258083,"['2 camas', '1 dormitorio', '1 ,5 baños', '1 cama queen', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-08-09,2023-08-14,,$42 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
49819914,Las Violetas 2 - Casa con vistas,entire_home,"4,85 (26)",Neuquén,-38.94311,-68.05264,"['2 camas', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-02,2023-07-08,,$45 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
14788688,Las Violetas 1: alojamiento con vistas,entire_home,"4,76 (26)",Neuquén,-38.94364,-68.0514,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-07-01,2023-07-06,,$41 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
861497237468999644,Mono a estrenar en pleno centro!,entire_home,"5,0 (4)",Neuquén,-38.947497860284,-68.06138031184673,"['1 cama', '1 dormitorio', '1 baño', '1 cama king', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$40 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
804980815139645050,Bim 8,entire_home,"4,5 (8)",Neuquén,-38.94956,-68.06069,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-10,2023-07-15,,$32 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
879948368648157764,"Casa moderna, céntrica, grande y con cochera.",entire_home,"5,0 (11)",Cipolletti,-38.93828,-67.98479,"['3 camas', '2 dormitorios', '1 baño', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-02,2023-07-07,,$49 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
817362883201609776,Departamento moderno y confortable,entire_home,"4,63 (8)",Neuquén,-38.94721,-68.06325,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-01,2023-07-06,,$45 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
613845414836492796,Departamento Torre Quarz,entire_home,"4,8 (25)",Neuquén,-38.94836,-68.06218,"['2 camas', 'Monoambiente', '1 baño', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,$46 USD,$51 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
730363393464119980,2 Personas. Lugar súper cómodo,private_room,"4,68 (22)",Neuquén,-38.94764,-68.08145,"['1 baño compartido', '1 cama doble', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-10,2023-07-15,,$12 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
742686726143047393,Studio cerca del centro Neuquen,entire_home,"4,75 (4)",Neuquén,-38.94388313430838,-68.04664221163941,"['2 camas', 'Monoambiente', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,5 de 5 en limpieza']",2023-07-01,2023-07-06,,$24 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
803657303081651211,Un oasis en Neuquén Capital,entire_home,"5,0 (3)",Neuquén,-38.9400954,-68.074063,"['5 camas', '3 dormitorios', '2,5 baños', '1 cama doble', '4 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,$70 USD,$98 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
717469779653882476,Luminoso y cálido monoambiente en Neuquén,entire_home,"4,96 (23)",Neuquén,-38.95398703296117,-68.04769195396729,"['1 cama', '1 dormitorio', '1 baño', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$30 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
661388148387143050,Apart céntrico 2 dorm  c/ balcon  cochera opcional,entire_home,"5,0 (6)",Neuquén,-38.95141,-68.06174,"['3 camas', '2 dormitorios', '1 ,5 baños', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-08,,$50 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
38957425,Excelente dpto. en pleno Centro de Neuquén,entire_home,"4,95 (41)",Neuquén,-38.95076,-68.06162,"['4 camas', '1 dormitorio', '1 ,5 baños', '2 camas dobles', '2 sofás cama', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$60 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
614959671532733604,Santa Genoveva 1 dormitorio Excelentes vistas,entire_home,"5,0 (11)",Neuquén,-38.94974,-68.04468,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 cama de una plaza', 'más', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-23,2023-07-28,$30 USD,$41 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
747920397477323316,Departamento Amoblado,entire_home,Nuevo,Neuquén,-38.9423861,-68.0482102,"['1 cama', '1 dormitorio', '1 baño', 'Wifi']",2023-07-07,2023-07-12,,$31 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
640550672947984146,Hermoso dpto con estacionamiento incluido!,entire_home,"5,0 (17)",Neuquén,-38.9401496995907,-68.07299584276647,"['2 camas', '2 dormitorios', '1 baño', '1 cama doble', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$45 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
678310035931171958,Departamento en la costa del río Limay,entire_home,,Neuquén,-38.97751,-68.05025,"['3 camas', '2 dormitorios', '2 baños', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-05,2023-07-10,,$79 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
28611966,"Para viajeros solitarios, tu casa en Neuquén!",private_room,"5,0 (57)",Neuquén,-38.945594787597656,-68.0500717163086,"['1 cama', '1 dormitorio', '1 baño privado', '1 cama queen', 'Wifi']",2023-08-02,2023-08-07,,$19 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
54111994,Hermosa cabaña para descansar Plottier. Neuquen,entire_home,"4,83 (30)",Neuquen,-38.96548,-68.25384,"['5 camas', '2 dormitorios', '1 baño', '1 cama doble', '1 cama de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$50 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
28672588,Limay Bed&Breakfast Cuádruple,entire_home,,Neuquén,-38.97931,-68.0602,"['4 camas', '1 dormitorio', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$114 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
781194860945251353,Fantastico Departamento!,entire_home,Nuevo,Neuquén,-38.94191,-68.04517,"['1 cama', '1 dormitorio', '1 ,5 baños', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-07-10,2023-07-15,$62 USD,$77 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
690770696681764750,"Excelente ubicación, vista panorámica y cochera.",entire_home,"4,6 (5)",MDJ,-38.9428009,-68.0552711,"['1 cama', '1 dormitorio', '1 baño', '1 cama queen', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$39 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
14910454,Apartamento Muy Còmodo y Espacioso ( Patagonia  ),entire_home,"4,92 (92)",Neuquén,-38.951,-68.10451,"['4 camas', '2 dormitorios', '1 baño', '1 cama king', '3 camas de una plaza', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$32 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
892894728917622833,Depto Lanin-Sta Genoveva-Nqn,entire_home,Nuevo,Neuquén,-38.94564414126068,-68.0450293389282,"['1 cama', '1 dormitorio', '1 baño', 'Wifi']",2023-07-01,2023-07-06,$32 USD,$40 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
33722564,2 - Pura tranquilidad en el corazón de Neuquén,shared_room,"4,72 (25)",Neuquén,-38.95362,-68.10349,"['1 cama', '1 dormitorio', '2 baños compartidos', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,4 de 5 en limpieza']",2023-07-01,2023-07-06,,$12 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
33957495,3- Pura tranquilidad en el corazón de Neuquén,shared_room,"4,9 (10)",Neuquén,-38.95428,-68.10568,"['1 cama', '1 dormitorio', '2 baños compartidos', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$12 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
551649100670598308,Ubicación ideal en Ciudad de Neuquén.,entire_home,"4,67 (9)",Neuquén,-38.9434,-68.05631,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-03,2023-07-08,,$26 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
28673402,Limay Bed&Breakfast Séxtuple,entire_home,"5,0 (6)",Neuquén,-38.97937,-68.06122,"['6 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-08,,$156 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
31875462,"Con Cochera, ideal viajeros.",entire_home,"4,84 (85)",Neuquén,-38.93394,-68.07341,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-02,2023-07-07,,$48 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
46098511,Alquilo departamento amueblado en pleno centro,entire_home,"5,0 (7)",Neuquén,-38.95142,-68.06214,"['3 camas', '3 dormitorios', '3 baños', '1 cama doble', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$119 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
35837842,"Monoambiente Nuevo, Cómodo y Luminoso",entire_home,"4,79 (43)",Neuquén,-38.95275,-68.07818,"['1 cama', 'Monoambiente', '1 baño', '1 cama queen', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-01,2023-07-06,,$34 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
915467188489132445,Habitación con wifi. Baño compartido,private_room,Nuevo,Neuquén,-38.95270797264685,-68.07083576917648,"['1 cama', '1 dormitorio', '1 baño compartido', '1 cama doble', 'Wifi']",2023-07-01,2023-07-06,$24 USD,$30 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
811637498175849726,Luxury - Babel NQN,entire_home,,Neuquén,-38.95233,-68.06358,"['No hay evaluaciones', '4 camas', '3 dormitorios', '3,5 baños', '1 cama queen', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'No hay evaluaciones']",2023-07-01,2023-07-08,,$88 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
34539785,Dpto  B° Lejos de Buenos Aires.,entire_home,"4,91 (69)",Neuquén,-38.95141,-68.114,"['3 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 cama de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$47 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
804960727499903237,Babel Soft - Las Violetas,entire_home,"3,33 (3)",Neuquén,-38.94319,-68.05097,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-03,2023-07-08,,$30 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
822370130203674319,Excelente departamento 4 pax con cochera.,entire_home,"5,0 (7)",Neuquén,-38.94538,-68.0618,"['3 camas', '2 dormitorios', '1 ,5 baños', '1 cama queen', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$85 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
23116242,"Los Olivos Suites, depto 2 habit. c/coch. p/7p",entire_home,"4,75 (106)",Neuquén,-38.9437,-68.05609,"['5 camas', '2 dormitorios', '1 ,5 baños', '2 camas dobles', '3 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,6 de 5 en limpieza']",2023-07-25,2023-07-30,$84 USD,$97 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
906527379685266697,Periodistas Apartment,entire_home,Nuevo,Neuquén,-38.94703,-68.06079,"['3 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-31,2023-08-05,,$40 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
879123588927983907,Divino Departamento con Balcón,entire_home,Nuevo,Neuquén,-38.94355,-68.04681,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Wifi']",2023-07-01,2023-07-08,$41 USD,$45 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
44035668,Hermoso semipiso 3 dormitorios pleno centro,entire_home,,Neuquén,-38.95051,-68.05067,"['No hay evaluaciones', '4 camas', '3 dormitorios', '2,5 baños', '1 cama king', '1 cama doble', 'más', 'No hay evaluaciones', 'No hay evaluaciones']",2023-07-01,2023-07-08,,$90 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
788539781586101591,Bim 5,entire_home,,Neuquén,-38.94834,-68.06002,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-10,2023-07-15,,$35 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
915278824978350243,Monoambiente Acacias,entire_home,Nuevo,Cipolletti,-38.93805,-68.00174,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$35 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
847228304171057100,Casita Amulén,entire_home,"5,0 (3)",Neuquén,-38.9618198,-68.0753943,"['4 camas', '2 dormitorios', '1 baño', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$48 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
699352390023248021,Duplex,entire_home,Nuevo,Neuquén,-38.94458,-68.07413,"['2 camas', '2 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,$36 USD,$45 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
894182814266755924,Apartment Leloir,entire_home,Nuevo,Neuquén,-38.94121,-68.05476,"['3 camas', '2 dormitorios', '1 baño', 'Wifi']",2023-07-09,2023-07-14,,$40 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
8378298,Luminosa cabaña en amplio parque,entire_home,"4,87 (70)",Plottier,-38.95916,-68.22775,"['3 camas', '1 dormitorio', '1 baño', '1 cama king', '1 cama de una plaza', 'más', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-07,,$36 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
42385205,Murmullos de sueños,entire_home,Nuevo,Cipolletti,-38.92813,-68.01175,"['2 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$35 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
43739631,Habitación privada en alquiler por día.,private_room,,Neuquén,-38.94389,-68.06283,"['1 cama', '1 dormitorio', '2 baños compartidos', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$25 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
34683504,Loft Limay Bed&Breakfast,entire_home,"5,0 (5)",Neuquén,-38.97899,-68.06138,"['3 camas', 'Monoambiente', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-01,2023-07-06,,$114 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
849909872407519915,Mono Ambiente con Balcón. Centro,entire_home,"4,44 (9)",Neuquén,-38.95514,-68.05337,"['2 camas', 'Monoambiente', '1 baño', '2 camas dobles', '2 sofás cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,7 de 5 en limpieza']",2023-09-10,2023-09-15,,$28 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
21681812,La casa del mandala,private_room,"4,88 (89)",Neuquén,-38.97311,-68.0617,"['1 baño compartido', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-08-01,2023-08-06,,$30 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
902938534870515516,Pionero,entire_home,Nuevo,Neuquén,-38.9480552718082,-68.04525439101562,"['1 cama', '1 dormitorio', '1 baño', '1 cama king', 'Estacionamiento gratis', 'Wifi']",2023-09-01,2023-09-08,$56 USD,$70 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
35676378,1- Pura Tranquilidad en el Corazón de Neuquén,private_room,"4,6 (10)",Neuquén,-38.95444,-68.10569,"['1 cama', '1 dormitorio', '1 cama de una plaza', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,1 de 5 en limpieza']",2023-07-01,2023-07-06,,$20 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
898306051954673174,Loft Boho Chic,entire_home,Nuevo,Plottier,-38.95191,-68.24417,"['1 cama', 'Monoambiente', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,$58 USD,$72 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
688433801108777336,"zona residencial, y segura",entire_home,"5,0 (10)",Neuquén,-38.94951058639214,-68.1041219830513,"['3 camas', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,9 de 5 en limpieza']",2023-07-23,2023-07-28,,$34 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
837127197406674087,2 ambientes en el centro,entire_home,Nuevo,Neuquén,-38.9498527,-68.0526405,"['No hay evaluaciones', '2 camas', '1 dormitorio', '1 baño', 'Wifi', 'No hay evaluaciones']",2023-07-01,2023-07-06,$33 USD,$42 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
839801572966247279,Casa Quincho Ideal para familias.,entire_home,,Plottier,-38.92964,-68.23342,"['No hay evaluaciones', '3 camas', '3 dormitorios', '2 baños', 'Estacionamiento gratis', 'Wifi', 'No hay evaluaciones', 'No hay evaluaciones']",2023-07-30,2023-08-04,,$80 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
43595844,Impecable DPTO. Coch+Pileta+SUM. Nuevo Luminoso.,entire_home,"4,75 (4)",Neuquén,-38.94838,-68.04579,"['2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'Calificado con 4,8 de 5 en limpieza']",2023-07-01,2023-07-06,,$57 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
837968355642470355,Departamento Neuquén centro A,entire_home,,Neuquén,-38.95121,-68.0641,"['No hay evaluaciones', '2 camas', '1 dormitorio', '1 ,5 baños', 'Wifi', 'No hay evaluaciones', 'No hay evaluaciones']",2023-07-01,2023-07-06,,$55 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
685624345010270874,"Casa dúplex , con patio",entire_home,,Neuquén,-38.9484,-68.11374,"['No hay evaluaciones', '3 camas', '2 dormitorios', '1 ,5 baños', 'Estacionamiento gratis', 'Wifi', 'No hay evaluaciones', 'No hay evaluaciones']",2023-07-01,2023-07-06,,$51 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
716543413734281131,"Dos habitaciones, casa amplia, jardín y parrilla.",private_room,,Neuquén,-38.95202,-68.07668,"['2 camas', '2 dormitorios', '1 baño privado', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$22 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
736039033461728648,2 Amigos de viaje en un lugar comodo,private_room,"5,0 (4)",Neuquén,-38.94511,-68.08153,"['1 cama', '1 dormitorio', '1 baño compartido', '1 cama doble', 'Wifi', 'Calificado con 5 de 5 en limpieza']",2023-07-24,2023-07-29,,$13 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
891897211265718663,Hermoso y amplio departamento!,entire_home,Nuevo,Neuquén,-38.9494,-68.04049,"['1 cama', '1 dormitorio', '1 baño', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$40 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
828241524700671263,Pehuen 46 II,entire_home,,Neuquén,-38.95476493218023,-68.04646155180507,"['No hay evaluaciones', '2 camas', '1 dormitorio', '1 baño', '1 cama doble', '1 sofá cama', 'Estacionamiento gratis', 'Wifi', 'No hay evaluaciones']",2023-07-01,2023-07-06,,$35 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
897719417897352568,¡Alq. a pasos de Fundación Medica en Cipolletti!,entire_home,Nuevo,Cipolletti,-38.93991,-68.0019,"['1 cama', '1 dormitorio', '1 baño', 'Wifi']",2023-07-01,2023-07-06,,$32 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
26037321,"Habitación privada, céntrica y tranquila",private_room,"4,91 (11)",Neuquén,-38.94492,-68.06246,"['1 cama', '3 dormitorios', '2 baños compartidos', '1 cama doble', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$25 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
54018147,0 - Pura Tranquilidad en el Corazón de Neuquén,private_room,"4,67 (3)",Neuquén,-38.95313,-68.10546,"['2 camas', '1 dormitorio', '2 baños compartidos', '2 camas de una plaza', 'Estacionamiento gratis', 'Wifi']",2023-07-01,2023-07-06,,$24 USD,noche,298,2023-06-24,2023-05-01,239.9193548387097
